order_id,stu_account,date,stu_address,phone_number,order_amount,in_delivery
o34727940,t10005705,2020/6/5,20955,67265980,9,F
o63367625,t10004352,2021/7/25,51442,43494705,4,T
o11986502,t10001805,2020/10/12,38034,61354889,5,F
o15748018,t10007101,2020/11/22,47203,43292407,7,T
o97590914,t10000813,2020/8/18,76941,40134577,5,T
o90571473,t10002364,2020/4/3,45436,20883870,4,T
o32929416,t10007818,2020/12/14,49084,73445319,3,T
o68039999,t10005220,2020/4/4,33073,78010500,1,T
o21651274,t10002272,2021/2/4,26606,82949214,6,T
o58249554,t10011127,2020/6/9,66595,98826854,6,T
o55895215,t10008135,2020/11/24,53405,60528258,6,T
o44583136,t10003146,2020/7/8,43399,54819739,5,F
o58104186,t10009953,2021/6/21,89177,77266909,2,F
o36554956,t10000151,2020/12/22,34062,68615638,6,T
o63155384,t10010722,2021/2/27,36189,15676529,8,F
o32858776,t10009424,2019/12/7,67640,72084125,5,F
o69489948,t10009538,2020/12/26,69984,73939604,10,T
o50088877,t10002202,2020/8/25,99637,30438262,9,F
o94367567,t10000293,2021/12/7,76990,20432911,10,T
o15926600,t10010203,2020/3/18,14577,47222784,9,T
o85614464,t10002435,2021/4/21,99679,75885868,3,T
o99941210,t10003049,2021/2/10,71703,63559110,4,F
o76806617,t10009604,2020/1/18,44752,29235737,1,F
o66236400,t10008866,2020/8/27,33241,24755730,5,F
o13165782,t10002416,2021/9/25,55645,77055102,6,T
o69591183,t10005991,2021/10/26,14962,28549894,10,F
o57461738,t10007190,2019/11/11,30581,67869469,1,F
o84458835,t10005652,2021/3/22,83854,85562112,3,F
o75502987,t10001227,2020/4/15,56991,16066889,4,T
o34372711,t10000785,2020/5/30,81231,76935353,2,F
o56845242,t10009819,2021/5/23,58673,15104047,6,F
o45364651,t10006373,2019/11/26,51238,60369729,1,F
o21221481,t10002151,2021/2/5,54187,56978688,3,F
o39249910,t10001175,2021/5/5,68105,87284371,7,T
o29975884,t10009309,2021/7/20,42045,84358561,4,T
o98791476,t10009641,2020/6/29,77125,88097720,6,F
o93067870,t10008257,2020/5/24,31172,31753142,9,F
o17458250,t10003995,2020/6/22,85075,96522537,6,T
o61389781,t10001481,2020/12/5,53510,97618776,2,T
o52855928,t10009723,2020/4/15,24467,47578397,3,T
o31044908,t10005604,2021/10/20,60275,38229006,6,T
o93025294,t10011129,2021/9/4,70718,21100864,7,F
o91175982,t10012371,2020/5/24,10076,77313370,7,T
o46682531,t10001417,2020/5/22,66989,26459238,9,F
o65156127,t10009728,2021/9/20,86352,53591806,9,T
o99017790,t10005199,2020/10/23,41136,26206486,1,F
o64384286,t10002061,2019/12/23,31137,23671080,4,F
o28579720,t10004262,2019/12/17,97055,12260507,6,F
o76142855,t10000952,2020/4/10,85098,10263639,2,T
o42743488,t10001481,2021/11/19,36925,42641281,8,F
o13595774,t10003818,2020/7/26,51483,48196730,6,T
o73817951,t10003105,2019/12/8,18871,76389813,5,F
o28083368,t10009504,2020/5/21,57043,35864653,2,T
o19717136,t10007187,2019/11/5,25437,76453697,3,T
o49465867,t10009517,2021/10/16,82628,60550095,3,T
o34198741,t10010986,2020/7/13,56888,37269667,6,F
o21160932,t10008662,2020/12/3,49909,85820373,10,F
o31958012,t10005765,2021/12/4,55531,91217902,8,F
o93063090,t10010069,2021/10/7,89895,14450890,2,F
o98243654,t10002255,2019/12/7,54703,49609223,3,T
o44056343,t10006322,2021/4/2,78627,69241635,6,T
o18384321,t10012204,2019/12/15,80346,61624126,7,T
o26329821,t10010053,2021/8/9,20836,48422781,1,T
o42795367,t10002444,2020/6/13,97401,73714529,2,T
o96315029,t10011928,2021/12/1,66023,69132722,1,F
o16238492,t10004391,2020/8/15,74262,75012428,10,T
o23937756,t10004788,2020/11/4,20471,13089993,9,T
o68609844,t10011382,2020/10/20,21997,99267113,1,F
o55627386,t10006818,2021/2/27,74430,29475842,10,F
o33028317,t10005375,2020/4/5,35156,47986704,3,F
o94613769,t10009166,2021/9/11,99069,72033969,2,F
o86732503,t10005967,2021/3/1,52366,66024567,5,F
o37727699,t10010790,2021/12/29,41629,79388861,7,T
o17307046,t10010975,2021/8/19,27642,72555768,1,F
o90749857,t10009805,2020/10/25,10356,57094464,5,F
o91328973,t10010757,2020/12/1,73110,81468395,6,T
o59757328,t10007903,2020/1/31,64899,25732739,9,T
o86835313,t10004949,2021/5/4,68454,39559554,7,F
o34539961,t10008036,2020/10/12,67730,82808413,6,T
o14758530,t10003139,2021/7/28,23299,42444971,3,F
o94618776,t10006844,2021/7/2,84448,47278366,6,T
o11964863,t10010353,2021/4/21,62929,38380615,3,T
o62646482,t10009109,2020/12/31,33168,10403701,7,F
o95762110,t10003170,2021/3/9,19313,36638090,9,F
o42626853,t10012284,2020/11/13,44631,83391178,5,T
o79459389,t10003202,2020/5/13,14674,14020088,6,T
o90839125,t10000662,2020/3/2,85629,43821883,2,T
o12699816,t10002810,2020/12/12,49696,71060594,10,T
o71636192,t10011418,2020/3/13,53526,22327231,2,F
o36200358,t10011774,2021/10/11,66857,82713023,1,F
o87347430,t10007248,2021/9/16,29304,28786514,10,F
o35890834,t10003976,2021/7/19,19539,94988440,7,T
o35351116,t10011485,2021/1/6,90197,21558379,1,F
o93723210,t10011732,2020/11/20,52954,56858149,6,T
o61910036,t10004080,2021/7/30,42324,26824137,7,F
o83964023,t10009625,2020/8/12,82195,66683815,4,T
o33405006,t10003548,2020/11/27,15062,71210536,10,F
o78293285,t10011886,2020/4/15,70274,64705874,1,F
o47930420,t10003633,2020/10/13,64630,43229241,6,T
o85000811,t10005458,2021/7/31,86792,48744431,6,T
o24262087,t10008160,2021/2/11,27095,71428810,6,F
o51192313,t10007325,2021/8/5,51192,38597830,9,T
o61295902,t10008671,2020/5/25,55147,77447115,3,T
o90836883,t10001494,2021/10/29,84017,50205514,6,T
o68796547,t10012381,2020/5/6,65148,45769852,7,T
o84809535,t10004101,2020/10/17,79002,44745510,9,F
o92621324,t10000600,2020/10/31,18423,11936667,8,F
o47553096,t10002398,2021/8/23,54417,68172315,3,T
o33585793,t10009843,2021/11/29,51968,54294910,4,F
o92328346,t10005951,2021/3/1,83067,94656402,7,T
o78702366,t10000734,2020/10/8,61799,24441705,1,T
o94945025,t10008344,2020/3/5,67221,50414523,2,F
o26959982,t10002992,2021/7/12,30775,22368734,7,F
o53531417,t10001239,2020/6/25,96605,80259355,2,T
o39056962,t10001458,2021/10/28,13499,27068961,5,F
o44565627,t10003517,2021/2/7,38835,48041154,4,F
o22193528,t10011199,2021/5/20,77672,21277600,9,F
o96847244,t10006932,2020/11/14,88649,96090275,10,F
o63810155,t10005178,2020/12/19,16908,65255372,10,F
o68385006,t10008592,2020/3/17,20086,95398798,8,T
o17338023,t10002355,2021/2/19,14776,24799663,1,F
o59398669,t10000193,2021/2/15,57798,86636431,6,F
o34542239,t10002702,2021/2/21,36527,30666051,1,F
o64912874,t10010221,2020/2/24,77551,25494663,1,F
o67633321,t10002209,2021/7/3,52736,84163481,10,F
o77225726,t10011614,2020/3/19,59858,93737143,4,T
o45879434,t10009783,2021/1/22,71787,70641364,4,F
o48424024,t10007603,2021/8/5,57130,18206851,4,F
o92075514,t10005454,2021/4/13,68507,58283645,10,F
o91881610,t10004498,2021/12/7,29953,95724589,2,T
o18780383,t10002883,2021/9/4,79864,51352946,8,T
o24094306,t10004511,2020/10/10,93864,64229354,3,F
o71839049,t10003338,2020/8/17,20555,36687288,5,T
o21598886,t10010143,2020/10/8,97744,28362155,3,F
o36764188,t10012420,2020/11/6,59545,63934857,6,F
o61441398,t10006166,2020/9/15,87299,13324354,10,F
o51369936,t10011518,2020/2/1,61816,21867602,6,T
o11718744,t10006462,2021/5/12,36483,68457641,2,T
o60784106,t10012104,2021/10/5,59929,33834774,9,T
o86676263,t10009209,2021/4/9,38183,30070315,7,F
o11072259,t10004876,2021/2/23,23205,13029873,9,T
o79848208,t10003148,2020/3/17,35654,42457120,10,T
o53759922,t10007842,2021/5/8,94485,66351823,7,T
o17881908,t10006463,2021/8/20,18708,32554587,8,F
o21426670,t10007345,2021/3/23,24770,82234211,7,F
o38377741,t10004918,2021/7/25,92132,57254661,7,F
o76476235,t10011217,2021/10/17,76737,98454701,9,F
o75797224,t10000376,2020/2/17,67557,57754574,7,F
o14887890,t10010160,2020/3/20,33335,99035113,6,T
o25671762,t10011095,2020/9/13,55134,24344634,7,F
o43435319,t10006926,2021/10/3,75346,63070634,10,T
o58044830,t10006717,2020/4/20,55088,55326361,2,F
o35475984,t10005126,2021/10/6,89323,73365287,6,F
o75132347,t10003811,2021/2/16,17698,81521183,3,F
o53279862,t10008579,2019/12/25,76124,10740302,8,T
o94905549,t10009068,2020/2/26,89257,10489197,5,T
o49918724,t10012379,2020/8/29,33934,10165325,3,T
o71777948,t10006911,2020/10/14,81693,49711038,5,T
o65916808,t10008179,2021/6/27,17038,34208841,4,T
o34514264,t10011143,2021/8/7,49753,96523009,1,T
o46848029,t10005120,2019/12/1,72530,51108050,10,T
o71092293,t10008438,2021/10/26,43573,69785546,10,F
o64119151,t10006956,2020/7/28,71404,48955784,5,T
o96930812,t10003166,2020/3/8,51919,18972177,10,F
o50691681,t10007741,2021/8/14,72387,32388663,2,T
o59983525,t10005155,2020/12/22,39908,77202092,10,F
o88850148,t10006978,2021/8/27,85772,61153145,3,T
o87785512,t10003420,2020/9/11,64944,37891913,10,F
o86163918,t10007502,2021/9/9,47781,96256258,5,T
o70060997,t10008844,2020/6/17,65770,16298001,5,F
o87596384,t10002448,2020/12/30,76138,74794721,6,T
o30298313,t10003517,2020/10/17,27362,12955997,8,F
o86877098,t10004136,2020/10/4,65989,57917410,5,F
o89995112,t10001621,2021/12/25,16141,31807702,8,F
o49019375,t10004864,2020/1/26,54402,31170108,4,T
o58490671,t10001105,2021/8/20,92492,72673046,6,T
o72906532,t10002679,2020/12/31,51171,33369889,4,T
o13910390,t10005862,2021/7/19,99932,30953967,9,T
o82736893,t10000141,2020/1/29,93234,26967605,5,T
o99900598,t10005541,2021/2/6,14883,41235913,9,T
o38650622,t10009832,2020/1/4,97655,89414285,1,T
o60944403,t10008304,2020/5/7,44610,45406993,9,F
o35444783,t10009689,2021/5/16,90867,10999537,8,F
o69769230,t10010313,2021/12/25,40974,22996748,6,T
o63926021,t10012367,2021/7/8,43069,50009004,2,T
o20260674,t10001275,2020/12/5,58335,31277305,3,F
o58320811,t10011870,2020/1/12,53852,97782729,10,F
o85092066,t10003338,2021/6/5,81679,12193415,3,F
o36032474,t10011559,2021/7/11,44534,24902788,1,F
o12830931,t10007539,2021/12/30,26587,14146179,6,T
o13243238,t10005936,2021/1/5,15924,21912210,2,T
o15511054,t10006141,2021/7/15,25731,78899745,8,T
o44074494,t10004675,2021/1/11,20239,37882894,10,F
o49437155,t10008920,2021/9/27,35538,96667778,7,F
o48837389,t10009071,2021/11/21,63684,34167993,9,T
o26537745,t10003309,2020/1/24,85930,83909817,9,T
o30600155,t10007262,2021/11/18,32898,63760764,7,F
o85751851,t10001894,2021/2/24,16305,73276457,1,F
o77297897,t10006713,2020/1/9,88316,87586418,9,F
o44215452,t10008389,2021/9/17,99327,65142667,5,T
o93236594,t10003653,2020/6/16,35953,52889123,8,F
o72385526,t10000187,2021/3/10,18294,85587595,5,F
o32746176,t10012541,2020/1/30,82281,38741901,9,T
o28226343,t10006502,2019/11/30,92572,88934138,9,F
o90234225,t10003026,2020/5/7,43560,28265488,1,F
o44493334,t10011232,2020/10/7,56465,43253636,8,T
o77468451,t10000681,2021/9/8,95563,46571582,1,T
o92048827,t10005989,2019/11/25,42073,32201571,8,F
o72628638,t10005894,2020/9/8,78621,48917071,3,T
o19189476,t10003688,2021/3/16,55283,56644729,4,F
o21648574,t10006297,2021/10/26,78812,52986457,5,F
o88189003,t10002206,2021/10/28,95873,28821631,5,T
o65583780,t10011930,2021/4/14,66336,64784343,1,F
o69850742,t10005345,2021/9/10,53779,12386446,3,T
o75386888,t10010572,2020/9/28,99218,95117789,5,F
o35664281,t10001995,2021/4/1,29340,63909813,5,F
o90579291,t10009596,2020/11/15,51644,92605312,1,T
o32701278,t10012292,2020/2/13,35944,35437250,1,T
o90210413,t10004463,2021/2/12,26629,97706193,9,T
o11081192,t10008639,2021/3/12,28923,25441008,9,T
o95625200,t10003140,2021/8/31,68208,77794522,1,F
o81471895,t10003734,2021/1/10,39593,99767322,10,F
o56632506,t10003811,2021/3/29,15640,16922885,9,T
o72463990,t10004164,2020/2/9,42235,22524251,5,T
o71073707,t10004028,2021/2/10,86864,58442579,1,T
o62361454,t10002226,2021/8/16,78361,26379605,9,T
o79896578,t10012435,2021/3/3,97178,33623649,7,T
o60643744,t10009084,2021/12/2,34874,79722482,2,T
o71243986,t10009494,2021/6/10,53690,52907430,1,F
o95768071,t10006983,2020/11/4,68033,72464615,2,T
o57390481,t10004930,2021/5/23,19781,10591724,3,T
o93220646,t10010719,2020/11/6,60189,10662833,10,T
o51717720,t10011669,2021/1/6,42257,50548732,9,F
o61112080,t10007778,2020/1/8,15693,81781777,1,F
o19867236,t10003495,2020/11/2,29076,44646981,2,F
o66398717,t10005116,2020/5/18,11216,97884540,8,T
o85140388,t10005875,2020/12/26,24081,47803829,10,F
o36240549,t10002714,2020/2/1,68116,93492319,3,F
o22097720,t10011204,2021/8/5,34895,69399937,3,F
o58463997,t10009924,2021/10/21,91413,77944246,9,T
o22532649,t10000505,2020/3/27,80873,13145576,1,T
o16064318,t10005478,2019/12/2,74411,92456444,8,F
o34013363,t10001253,2020/5/14,13007,42383711,7,T
o12084997,t10009105,2020/8/14,79152,33750876,5,F
o72648620,t10008174,2021/8/23,14876,42553925,8,F
o72250658,t10005887,2020/9/16,98521,15341160,10,F
o78279976,t10009275,2020/10/16,50650,54991253,10,F
o83550859,t10012078,2021/1/7,13253,47532480,7,F
o23003033,t10000706,2021/5/6,19602,86635174,4,F
o90789364,t10007673,2019/12/30,79112,18805769,6,T
o19527780,t10006728,2020/11/23,58820,29125168,9,F
o87463846,t10011362,2021/5/15,69002,45810264,9,T
o93276568,t10010929,2019/12/30,86356,90027759,9,F
o49198053,t10001001,2021/5/6,54551,31572538,5,F
o99911044,t10005827,2020/1/31,76198,15382952,2,F
o73370772,t10007581,2020/11/19,85883,76350413,8,T
o89390730,t10004814,2020/4/14,20944,32852452,10,T
o75961398,t10003891,2021/1/8,60696,50921746,10,F
o57311622,t10007755,2021/4/29,76335,51013596,9,T
o23181520,t10002217,2021/1/13,40538,44315398,8,T
o44737515,t10012090,2020/4/23,88325,81472641,4,F
o32560247,t10009751,2020/6/10,56522,77892745,6,T
o57113246,t10003924,2021/2/19,22397,38778730,3,T
o89737236,t10000513,2020/10/11,58417,91316091,9,F
o54024853,t10001213,2021/10/10,26492,44978171,2,F
o55822176,t10009577,2021/10/18,39759,13915449,9,F
o32625575,t10005208,2021/11/4,82185,77935109,5,F
o96316877,t10005502,2020/4/17,56781,86242507,5,T
o63813544,t10010576,2021/2/27,89366,80741320,9,F
o39224681,t10011165,2021/9/9,70333,88858054,8,F
o39849308,t10009823,2021/5/25,13388,54865003,1,F
o28628888,t10001577,2020/9/11,78087,15118834,5,T
o22969680,t10000218,2020/3/3,23397,90765440,8,F
o82127526,t10008610,2021/2/25,26247,15586670,1,T
o18287901,t10006760,2020/6/20,43127,33716105,7,F
o22312204,t10010837,2021/3/12,95717,79529234,9,F
o40347975,t10005337,2020/7/3,75240,84228072,9,T
o67064286,t10011223,2021/6/11,66894,58577626,10,F
o27811073,t10005683,2020/6/8,10322,26434221,3,F
o97441441,t10007572,2020/1/18,78318,45162910,1,T
o14505598,t10001050,2021/2/26,63023,72338239,7,F
o39656711,t10012108,2021/11/26,74204,54393134,6,T
o58219183,t10010649,2019/12/8,44085,41405665,7,T
o12097362,t10000984,2020/1/24,64997,58633732,5,T
o42071737,t10008929,2021/2/20,37860,29786245,5,T
o48331769,t10011626,2021/7/25,85597,27306377,3,F
o46567911,t10005017,2021/2/16,86792,77641871,4,F
o68655615,t10005403,2020/2/13,27383,69945325,9,T
o13089055,t10005315,2021/12/24,83123,70480256,2,F
o53738434,t10000639,2020/1/17,52442,81562899,5,T
o46376470,t10002209,2021/12/20,16343,98864499,6,F
o20367388,t10001949,2021/2/18,18065,85599129,5,T
o26568755,t10006568,2019/12/11,19626,61859593,9,F
o37527429,t10000761,2020/8/21,61837,38401863,6,F
o56505524,t10006348,2020/4/10,55859,78226840,10,T
o68596180,t10006959,2021/11/1,86127,12762300,3,T
o46052971,t10007929,2020/3/27,71308,29755195,6,T
o38668173,t10011066,2020/1/25,32249,54443445,10,T
o66733800,t10010556,2021/3/6,44708,23218894,5,T
o71884176,t10004464,2020/12/10,89539,26630131,6,F
o14301555,t10002028,2020/6/29,92787,22765758,7,T
o80678196,t10010824,2021/3/5,23332,71579217,4,T
o33903127,t10011416,2020/9/15,12031,62373324,3,F
o96052581,t10002615,2021/4/1,54809,60559222,10,T
o52283753,t10006768,2020/9/20,10348,83140492,4,F
o53995539,t10011636,2021/2/14,58627,69313197,3,T
o84215316,t10010169,2020/9/15,26351,84928691,8,F
o52446816,t10007924,2021/11/27,57702,96897904,8,F
o93854325,t10001319,2020/5/23,79231,40443839,6,F
o22204119,t10006696,2020/9/7,98839,91235268,8,F
o60858494,t10011322,2021/11/28,86149,65739181,3,F
o42284941,t10006519,2021/9/1,17056,16367851,1,F
o18678008,t10006732,2021/9/26,51526,84816980,5,T
o83215832,t10002415,2020/1/24,30606,85793199,4,F
o80978874,t10002923,2020/11/2,97383,30067956,1,T
o45455843,t10011822,2020/6/19,21551,51787601,5,T
o72748451,t10003506,2021/12/11,96673,63894151,2,T
o45595959,t10002942,2021/3/23,24808,91164861,1,F
o17183183,t10000564,2021/2/3,75136,50125815,2,T
o13858602,t10011589,2019/11/24,96296,16108671,4,T
o80201569,t10003447,2020/10/23,19850,30472038,5,F
o21040658,t10007514,2021/4/5,66001,30078121,2,T
o40659779,t10004750,2020/12/15,10751,69004832,2,F
o17744792,t10000453,2021/12/26,12249,16237193,2,T
o32730063,t10002316,2021/3/1,92048,43486636,5,F
o85494027,t10000622,2020/7/20,88338,75257289,7,F
o18467473,t10012457,2020/12/26,27200,89164735,8,T
o67255699,t10007404,2020/7/20,73210,84234862,2,F
o46569348,t10005693,2021/4/6,53694,63030625,3,T
o36112358,t10000724,2021/1/26,60851,81958974,5,F
o88890515,t10001056,2020/11/27,91356,74468145,3,F
o90531762,t10000242,2021/7/24,68701,74492874,10,T
o72045546,t10001907,2021/5/14,89304,24277560,8,T
o60610884,t10009954,2020/6/30,57683,71324222,1,F
o49840656,t10012001,2021/11/27,14708,11492212,9,F
o30305803,t10008987,2021/11/18,31940,56320811,9,T
o96807229,t10006375,2021/9/2,84745,92485455,8,F
o56189875,t10004795,2021/7/16,24688,86858753,3,T
o11389018,t10011789,2021/8/11,38235,70883267,4,T
o27755830,t10009351,2019/11/7,96375,34323081,8,T
o53921938,t10001449,2019/11/2,38913,45135803,5,T
o47137096,t10002907,2020/9/11,18061,58193734,7,T
o27425522,t10002210,2021/7/31,79265,29551898,1,F
o65210594,t10005115,2020/6/3,64637,19062051,6,T
o30857326,t10007207,2020/4/12,16572,59977282,9,F
o68388914,t10003519,2020/1/11,75895,73657192,9,F
o56069401,t10009587,2020/9/4,59575,31653484,2,T
o11843704,t10000310,2020/2/28,99234,82420498,2,T
o52622438,t10003253,2019/11/14,24076,93304133,1,T
o66504254,t10005610,2021/10/13,24166,80527046,6,T
o14839160,t10009103,2020/12/6,67624,72522968,9,T
o48248827,t10010266,2020/4/8,39434,38021274,7,T
o80466406,t10000163,2020/10/31,73974,46413588,2,F
o12948789,t10011413,2021/4/3,57444,23263342,3,F
o92862719,t10004489,2020/5/3,13793,51353204,4,F
o91254705,t10005513,2021/3/1,35112,41401644,2,F
o45735561,t10009501,2021/3/29,15225,62672899,8,T
o58892188,t10007834,2020/9/22,95544,31884903,9,F
o53512666,t10003403,2020/2/28,48752,97913480,10,T
o68088875,t10002753,2020/4/6,84461,92495995,3,F
o72996880,t10005741,2021/3/13,27731,91365655,10,F
o68867705,t10009429,2020/9/25,71523,38746284,6,F
o82949553,t10000703,2021/5/26,79921,65262571,4,T
o97605605,t10005231,2020/11/3,15774,59691632,9,F
o59945741,t10008464,2021/5/26,14716,16321825,8,F
o23873807,t10000452,2020/10/26,63240,60962840,9,T
o42249228,t10000395,2021/12/26,48589,54018713,10,F
o84527039,t10010638,2021/7/25,40353,69539420,10,T
o54882781,t10009992,2020/11/28,24161,65718231,3,F
o76976741,t10005618,2020/4/7,59920,87608692,7,T
o76792315,t10010837,2021/7/9,24220,63564074,4,F
o73226880,t10005979,2020/5/24,35829,17276624,10,T
o15520811,t10003682,2020/2/18,76025,55372635,1,T
o22052898,t10008338,2020/7/25,51470,17100178,5,T
o37030790,t10003351,2021/11/26,48037,49586582,9,F
o16559123,t10000430,2019/12/19,61192,24475978,3,T
o90132304,t10011798,2021/5/5,98528,54959339,10,T
o37674114,t10011656,2021/9/18,72490,43609036,3,F
o70936160,t10009783,2021/1/31,18409,23488318,5,T
o58101782,t10002522,2021/4/19,61524,66117941,5,T
o89518496,t10002632,2021/12/3,28830,54585274,9,T
o67989073,t10005752,2021/11/7,42085,97480205,10,T
o53989992,t10010977,2020/2/7,51412,83307117,3,T
o76029393,t10007199,2021/3/2,34451,21898982,7,F
o91185864,t10007466,2021/7/1,53783,35447013,4,T
o37917171,t10011815,2020/12/11,63424,13301910,3,T
o53218945,t10011550,2020/11/3,96355,95799064,4,T
o32653118,t10010223,2021/4/19,32587,79188366,10,F
o59749414,t10008067,2021/2/26,67311,29679752,2,F
o89285325,t10002477,2021/10/24,42090,57323260,8,T
o35082608,t10007638,2021/10/3,81321,94763320,5,F
o22311578,t10007644,2020/9/16,16431,10753739,1,T
o76347185,t10001710,2021/1/20,58316,46406429,6,T
o83286573,t10009338,2021/8/31,11150,92400997,2,T
o97389167,t10009598,2020/3/13,51420,33339559,4,T
o21237246,t10010549,2020/7/29,87359,87586926,8,T
o93427031,t10002781,2020/2/14,73896,13682635,2,F
o33736841,t10006556,2021/9/23,99615,58816353,6,T
o32779720,t10009124,2019/12/27,27383,44421434,8,F
o65906464,t10008396,2021/11/9,56296,47975961,4,F
o17173177,t10004937,2020/5/17,51544,82270737,5,T
o66711684,t10009335,2021/2/25,40243,82982891,3,F
o74981616,t10011180,2021/3/15,58513,16244099,10,T
o58290219,t10004389,2020/11/6,99572,31950732,3,T
o99359466,t10002592,2020/10/25,92420,72030518,9,T
o44549106,t10012327,2019/12/3,62930,67065388,3,F
o73470708,t10010829,2019/12/17,87982,27564083,3,F
o79627193,t10008544,2020/10/14,29959,61857942,8,F
o95275230,t10010934,2021/4/16,23669,72886962,6,T
o58144836,t10009166,2020/7/13,43778,98707975,1,T
o33319988,t10001327,2020/1/20,52832,89369789,10,T
o53617370,t10006257,2021/4/2,83696,53458470,1,T
o12374065,t10002587,2020/4/30,28898,33530339,4,T
o77551925,t10008342,2019/12/14,81296,13212924,2,T
o81107571,t10011926,2021/4/26,18918,86357387,3,T
o16742284,t10000765,2020/2/25,87154,26735543,5,F
o35174551,t10007165,2020/3/26,10451,92899826,1,T
o71464939,t10001570,2021/2/3,92087,12495358,5,F
o24790967,t10000948,2021/10/29,54002,57072379,3,T
